#
# Header Description:
#
# GEA Version: 2.0.0
#
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
#
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,24,0.0,16431,146103926677653,31,32.45123291015625,673.7098267039582,0.6663852490486288,16,40596.37406915136,340282346638528860000000000000000000000,1575420030,,,,0,,1,,28.541231155395508,0.23283063588747532,1.0,0.23283063588747532,1.0,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,25,0.0,16431,146103930713925,15,41.29985046386719,-263.37577847918044,0.15,16,-15908.058113728657,340282346638528860000000000000000000000,1575420030,,,,0,,1,,37.38985061645508,-1.6007106776444318,1.0,-1.6007106776444318,1.0,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,29,0.0,16431,146103919022378,21,37.11418533325195,-608.6009512049118,0.15,25,-12612.759685264631,0.0019868104718625546,1575420030,,,,0,,1,,33.204185485839844,-0.5529727912983312,1.0,-0.5529727912983312,1.0,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,32,0.0,16431,146103924612543,13,45.59626007080078,-3.805275383545556,0.15,25,-336.1657733860488,0.0007887358660809696,1575420030,,,,0,,1,,41.68626022338867,-0.05820765897186883,1.0,-0.05820765897186883,1.0,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,6,0.0,81921,146103923056984,55,25.446237564086914,-14.768419411723023,0.9739952621838919,25,-1137.427913754507,0.009447142481803894,1176450050,,,,0,,1,,21.686237335205078,2.2409949884661438,2.4346599485259475,2.2409949884661438,1.0,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,11,0.0,81921,146103920830037,71,23.509157180786133,-357.5719004669129,1.0643004585097602,16,-22820.14475790529,340282346638528860000000000000000000000,1176450050,,,,0,,1,,19.749156951904297,0.0,2.4346599485259475,0.0,1.0,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,24,0.0,81921,146103926677624,15,30.450763702392578,674.0212040267506,0.7495986317258367,25,42694.65306983755,0.00530975079163909,1176450050,,,,0,,1,,26.690763473510742,2.6484485142856093,2.4346599485259475,2.6484485142856093,1.0,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,25,0.0,81921,146103930713872,7,41.343868255615234,-263.420341291084,0.15,25,-16732.336764943037,0.0016069229459390044,1176450050,,,,0,,1,,37.58386993408203,0.1455191536427875,2.4346599485259475,0.1455191536427875,1.0,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,32,0.0,81921,146103924612474,6,33.95094299316406,-3.9706772787815634,0.5918279449533421,25,-360.9780720931162,0.0035486656706780195,1176450050,,,,0,,1,,30.19094467163086,9.196810540047126,2.4346599485259475,9.196810540047126,1.0,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,12,0.0,32995,70485933346450,33,43.72647476196289,-194.312622291901,0.15,25,-4115.827215558599,0.0009129107929766178,1601437440,,,,0,,3,,39.81647491455078,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,11,0.0,32995,70485931534750,33,41.40543746948242,476.5545741670005,0.15,25,28595.685958177823,0.0011921413242816925,1602000000,,,,0,,3,,37.49543762207031,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,21,0.0,32995,70485932186049,33,40.288089752197266,-39.518288815168745,0.15,29,-813.73152599033,0.0013538965722545981,1604249980,,,,0,,3,,36.378089904785156,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,19,0.0,81967,146089913810356,13,34.518375396728516,589.0779066244286,0.5747111628088248,16,21859.326642009673,340282346638528860000000000000000000000,1561097980,,,,0,,5,,30.608373641967773,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,22,0.0,81967,146089914658319,16,31.629880905151367,158.18204870926536,0.704755904334609,16,8353.411617163514,340282346638528860000000000000000000000,1561097980,,,,0,,5,,27.719881057739258,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,27,0.0,81967,146089922564047,21,28.306842803955078,-374.49786186035794,0.8520137508849661,16,764753.7608581301,340282346638528860000000000000000000000,1561097980,,,,1,,5,,24.39684295654297,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,28,0.0,81967,146089923690802,6,43.0882453918457,152.3577829202236,0.15,25,270787.8308117163,0.0010079049970954657,1561097980,,,,0,,5,,39.178245544433594,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,36,0.0,81967,146089917001424,10,37.75464630126953,-413.16307956968194,0.15,16,762684.9450269355,340282346638528860000000000000000000000,1561097980,,,,0,,5,,33.84464645385742,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,37,0.0,81967,146089922395193,7,40.658599853515625,491.4228072478809,0.15,25,290437.3226233857,0.001333220163360238,1561097980,,,,0,,5,,36.748600006103516,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,46,0.0,81967,146089927182232,6,43.100914001464844,-59.54626072873032,0.15,25,782996.0511130438,0.0010064359521493316,1561097980,,,,0,,5,,39.190914154052734,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,19,0.0,81959,146089913810319,7,39.54634475708008,588.7519420102444,0.15,25,45256.70328005307,0.0019763836171478033,1176450050,,,,0,,5,,35.786346435546875,28.226578344322526,2.934659972274673,28.226578344322526,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,22,0.0,81959,146089914658283,125,21.260631561279297,161.2249645100784,1.164304110735305,16,9014.681660939548,340282346638528860000000000000000000000,1176450050,,,,0,,5,,17.50063133239746,35.12051118152577,2.934659972274673,35.12051118152577,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,27,0.0,81959,146089922564133,21,28.915014266967773,-374.27451952276397,0.8215171415652236,16,-23476.96290440113,340282346638528860000000000000000000000,1176450050,,,,0,,5,,25.155014038085938,27.67254668456183,2.934659972274673,27.67254668456183,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,28,0.0,81959,146089923690768,6,34.11122512817383,152.42412442184525,0.588051981547483,25,9192.253398049894,0.0034837822895497084,1176450050,,,,0,,5,,30.351226806640625,27.78896118237433,2.934659972274673,27.78896118237433,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,36,0.0,81959,146089917001344,17,30.187992095947266,-413.39334064595005,0.7632721538193796,16,-25721.024376139856,340282346638528860000000000000000000000,1176450050,,,,0,,5,,26.42799186706543,-0.045144423887897744,2.934659972274673,-0.045144423887897744,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,37,0.0,81959,146089922395141,7,36.86472702026367,491.3252973397691,0.15,25,30620.102469595407,0.002691238187253475,1176450050,,,,0,,5,,33.10472869873047,9.277065645104923,2.934659972274673,9.277065645104923,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,46,0.0,81959,146089927182219,7,34.301536560058594,-59.51572284768588,0.5801220190510126,16,-3680.978712828382,340282346638528860000000000000000000000,1176450050,,,,0,,5,,30.541536331176758,52.81723841416391,2.934659972274673,52.81723841416391,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,3,0.0,85026,146103912803377,24,35.443668365478516,-110.23570093438877,0.5314815274638647,16,-6202.872602148348,340282346638528860000000000000000000000,1575420030,,,,0,,6,,31.533668518066406,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,5,0.0,85026,146103921513554,17,39.85092544555664,406.28261549422655,0.15,25,23844.110658151712,0.0014498376986011863,1575420030,,,,0,,6,,35.94092559814453,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,9,0.0,85026,146103908976231,33,31.531190872192383,718.9103213690746,0.7074524124377848,25,8495.387317574834,0.0035622953437268734,1575420030,,,,0,,6,,27.621191024780273,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,12,0.0,16384,146103909407326,1000000000,26.539583206176758,-444.08002569556675,299792458,16,-737.5736467727479,340282346638528860000000000000000000000,1575420030,,,,0,,6,,22.62958335876465,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,24,0.0,85026,146103921625973,17,39.64535903930664,51.58801139096116,0.15,16,2680.395313401573,340282346638528860000000000000000000000,1575420030,,,,0,,6,,35.73535919189453,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,25,0.0,85026,146103912394950,22,36.598838806152344,-311.672067876405,0.15,16,-12785.476560568597,340282346638528860000000000000000000000,1575420030,,,,0,,6,,32.688838958740234,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,26,0.0,85026,146103907497437,47,27.22161293029785,398.8594223811019,0.9017027106976268,25,1918.1966049904013,0.005850713234394789,1575420030,,,,0,,6,,23.311613082885742,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,31,0.0,85026,146103916840164,22,36.17183303833008,459.0033701086445,0.15,16,27595.2193842218,340282346638528860000000000000000000000,1575420030,,,,0,,6,,32.26183319091797,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,33,0.0,85026,146103912954012,14,42.2469482421875,-46.7091631237127,0.15,25,-2749.9160254259027,0.0011003180406987667,1575420030,,,,0,,6,,38.33694839477539,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,3,0.0,84003,146103912803325,16,30.612424850463867,-110.43072927122643,0.7434308387392723,25,-6700.411311229969,0.005211840383708477,1176450050,,,,0,,6,,26.85242462158203,-7.339869625866411,2.934659972274673,-7.339869625866411,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,5,0.0,84003,146103921513490,8,42.43849182128906,406.48121396838496,0.15,25,24534.988871855676,0.0014166544424369931,1176450050,,,,0,,6,,38.67849349975586,-8.07868782430887,2.934659972274673,-8.07868782430887,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,9,0.0,84003,146103908976176,7,36.075401306152344,718.6245058886743,0.15,25,-5606.5944616859515,0.002778703812509775,1176450050,,,,0,,6,,32.31540298461914,-6.785755977034567,2.934659972274673,-6.785755977034567,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,24,0.0,84003,146103921625902,7,34.02463912963867,51.179192324970046,0.5915743235483579,25,2770.486359697058,0.003518684534355998,1176450050,,,,0,,6,,30.264638900756836,-2.906960435211658,2.934659972274673,-2.906960435211658,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,25,0.0,84003,146103912394890,7,39.59733200073242,-311.4157337208969,0.15,25,-19069.79182455471,0.0019648161251097918,1176450050,,,,0,,6,,35.83733367919922,-8.07868782430887,2.934659972274673,-8.07868782430887,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,26,0.0,16384,146103907497381,1000000000,18.20775604248047,398.3845855968261,299792458,16,-5969.338391999174,340282346638528860000000000000000000000,1176450050,,,,0,,6,,14.447755813598633,-1.0599149391055107,2.934659972274673,-1.0599149391055107,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,31,0.0,84003,146103916840102,15,30.858430862426758,458.62914473602405,0.7330943352892616,25,29096.645101364506,0.005066297948360443,1176450050,,,,0,,6,,27.098430633544922,-9.741028770804402,2.934659972274673,-9.741028770804402,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,33,0.0,84003,146103912953950,26,27.7885799407959,-46.86669223776113,0.8704429738748032,25,-2969.660559597648,0.007214118726551533,1176450050,,,,0,,6,,24.028579711914062,-1.6140285879373555,2.934659972274673,-1.6140285879373555,1.5000000237487257,Q,665870412838000
Raw,1701102885999,60565000000,,,-1385138043434883597,0.0,4.3773925264548135,366.0,1.0,194,6,0.0,16384,146103871558847,1000000000,25.20559310913086,131.26738841162592,299792458,16,98.0224965277827,340282346638528860000000000000000000000,1176450050,,,,0,,7,,21.29559326171875,-32.30030813900531,1.5000000237487257,-32.30030813900531,1.5000000237487257,C,665870412838000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,6,0.0,16431,146104923057098,15,41.398902893066406,-14.469401239727212,0.15,17,-1090.9650750840713,0.09636000326190865,1575420030,,,,0,,1,,37.4889030456543,0.43655744850213174,1.0,0.43655744850213174,1.0,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,11,0.0,16431,146104920831256,28,33.524288177490234,-358.1991880792152,0.6206770136501558,16,-21964.99882498244,340282346638528860000000000000000000000,1575420030,,,,0,,1,,29.614286422729492,-0.20372681261465636,1.0,-0.20372681261465636,1.0,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,12,0.0,16397,146104932586910,12,43.95293045043945,187.61086957722296,0.15,17,4146.6718943199685,0.09605094211929267,1575420030,,,,0,,1,,40.042930603027344,-0.5238689680255122,1.0,-0.5238689680255122,1.0,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,24,0.0,16431,146104926675408,25,34.77770233154297,673.8152778244398,0.5617660200888612,16,41270.45336374385,340282346638528860000000000000000000000,1575420030,,,,0,,1,,30.86770248413086,0.23283063588747532,1.0,0.23283063588747532,1.0,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,25,0.0,16431,146104930714822,14,41.81999206542969,-263.26666349462266,0.15,21,-16171.317525423083,0.09630259234745776,1575420030,,,,0,,1,,37.90999221801758,-1.6007106776444318,1.0,-1.6007106776444318,1.0,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,29,0.0,16431,146104919024390,24,35.5130615234375,-608.6877251392189,0.5309191003639404,25,-13221.372480881044,0.0023889814037829638,1575420030,,,,1,,1,,31.603059768676758,-0.5529727912983312,1.0,-0.5529727912983312,1.0,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,32,0.0,16431,146104924612560,13,45.01909255981445,-3.981038079295306,0.15,25,-339.87125896211063,0.0008429265581071377,1575420030,,,,0,,1,,41.109092712402344,-0.05820765897186883,1.0,-0.05820765897186883,1.0,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,6,0.0,81921,146104923057031,26,28.43498420715332,-14.944928193747593,0.8395947560875734,25,-1151.8440896983764,0.006696735043078661,1176450050,,,,0,,1,,24.674983978271484,2.2409949884661438,2.413587844433307,2.2409949884661438,1.0,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,11,0.0,81921,146104920831223,33,27.109519958496094,-357.44647702690895,0.9023964750763,25,-23177.731580962256,0.007800749968737364,1176450050,,,,0,,1,,23.349519729614258,0.0,2.413587844433307,0.0,1.0,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,24,0.0,81921,146104926675372,7,33.554019927978516,674.16510015819,0.6100483463296791,25,43369.070856054226,0.003714593593031168,1176450050,,,,0,,1,,29.79401969909668,2.6484485142856093,2.413587844433307,2.6484485142856093,1.0,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,25,0.0,81921,146104930714751,7,40.23622512817383,-263.6748009114833,0.15,25,-16995.61889343269,0.0018254808383062482,1176450050,,,,0,,1,,36.476226806640625,0.1455191536427875,2.413587844433307,0.1455191536427875,1.0,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,32,0.0,81921,146104924612486,7,33.24635696411133,-3.716341473556348,0.6235125142713387,25,-364.61605330967956,0.0038485268596559763,1176450050,,,,0,,1,,29.486356735229492,9.196810540047126,2.413587844433307,9.196810540047126,1.0,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,12,0.0,32995,70486933347074,33,43.77883529663086,-194.4637609453514,0.15,25,-4309.949734336648,0.0009074239642359316,1601437440,,,,0,,3,,39.86883544921875,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,11,0.0,32995,70486931533141,34,39.637935638427734,476.4632672659759,0.15,16,29072.394052753498,340282346638528860000000000000000000000,1602000000,,,,0,,3,,35.727935791015625,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,21,0.0,32995,70486932186215,33,42.43567657470703,-38.99218775597558,0.15,25,-852.7044921726264,0.0010573194595053792,1604249980,,,,0,,3,,38.52567672729492,54.016709327697754,2.0000000474974513,54.016709327697754,2.0000000474974513,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,19,0.0,81967,146090913808405,9,38.65005111694336,588.6163619981967,0.15,17,22448.13705235054,0.09769982055799072,1561097980,,,,0,,5,,34.74005126953125,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,22,0.0,81967,146090914657797,16,31.524560928344727,158.02451959521693,0.7094919013107259,16,8511.625754737419,340282346638528860000000000000000000000,1561097980,,,,0,,5,,27.614561080932617,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,27,0.0,81967,146090922565339,16,31.801239013671875,-375.349582448863,0.6948749209041014,16,764378.4236623927,340282346638528860000000000000000000000,1561097980,,,,0,,5,,27.891239166259766,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,28,0.0,81967,146090923690298,6,42.88621139526367,152.4945728594779,0.15,25,270940.43512276653,0.001031623687595129,1561097980,,,,0,,5,,38.97621154785156,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,36,0.0,81967,146090917002786,10,36.99733352661133,-413.72952999709105,0.15,25,762271.820775445,0.0020321940537542105,1561097980,,,,0,,5,,33.08733367919922,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,37,0.0,81967,146090922393545,9,39.18838119506836,491.42004656890254,0.15,16,290928.8375823526,340282346638528860000000000000000000000,1561097980,,,,0,,5,,35.27838134765625,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,46,0.0,81967,146090927182425,7,41.737857818603516,-59.06120772811181,0.15,16,782936.7956411648,340282346638528860000000000000000000000,1561097980,,,,0,,5,,37.827857971191406,15.425030142068863,4.8356409757302465,15.425030142068863,1.5000000237487257,I,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,19,0.0,81959,146090913808358,7,41.588802337646484,588.6730070409376,0.15,25,45845.50616297555,0.0015622425125911832,1176450050,,,,0,,5,,37.82880401611328,28.226578344322526,2.9135878681820326,28.226578344322526,1.5000000237487257,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,22,0.0,16384,146090914657739,1000000000,19.915037155151367,160.3952100648023,299792458,16,9177.183111916274,340282346638528860000000000000000000000,1176450050,,,,0,,5,,16.15503692626953,35.12051118152577,2.9135878681820326,35.12051118152577,1.5000000237487257,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,27,0.0,81959,146090922565380,36,26.62681007385254,-374.1687616601737,0.9244153396051851,16,-23851.103341364887,340282346638528860000000000000000000000,1176450050,,,,0,,5,,22.866809844970703,27.67254668456183,2.9135878681820326,27.67254668456183,1.5000000237487257,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,28,0.0,81959,146090923690255,8,35.111576080322266,152.59557621938325,0.5430672661098428,25,9344.869287653222,0.0031047987286001444,1176450050,,,,0,,5,,31.351577758789062,27.78896118237433,2.9135878681820326,27.78896118237433,1.5000000237487257,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,36,0.0,81959,146090917002721,22,29.866506576538086,-412.93448853378345,0.7777292395764577,25,-26134.34207626464,0.005679199006408453,1176450050,,,,0,,5,,26.10650634765625,-0.045144423887897744,2.9135878681820326,-0.045144423887897744,1.5000000237487257,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,37,0.0,81959,146090922393500,6,39.15678024291992,491.453583706121,0.15,25,31111.639537418512,0.002067043213173747,1176450050,,,,0,,5,,35.39678192138672,9.277065645104923,2.9135878681820326,9.277065645104923,1.5000000237487257,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,46,0.0,81959,146090927182418,7,34.699520111083984,-59.23373312303028,0.5622250681751528,16,-3739.9903016245553,340282346638528860000000000000000000000,1176450050,,,,0,,5,,30.93952178955078,52.81723841416391,2.9135878681820326,52.81723841416391,1.5000000237487257,Q,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,3,0.0,85026,146104912803781,25,34.730445861816406,-110.05674247580163,0.5635544171141382,16,-6313.390616506452,340282346638528860000000000000000000000,1575420030,,,,0,,6,,30.820446014404297,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,5,0.0,85026,146104921512189,19,37.89204025268555,406.4385768152749,0.15,29,24250.718952934487,0.0018166182562708855,1575420030,,,,0,,6,,33.98204040527344,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,9,0.0,85026,146104908973819,37,30.092676162719727,718.7744686973747,0.7721403158123978,16,9214.175425778909,340282346638528860000000000000000000000,1575420030,,,,0,,6,,26.182676315307617,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665871412978000
Raw,1701102886999,61565000000,,,-1385138043434883231,0.0,4.423180304353092,366.0,1.0,194,12,0.0,16384,146104909408808,1000000000,27.024721145629883,-444.08002569556675,299792458,16,-737.5562829402118,340282346638528860000000000000000000000,1575420030,,,,0,,6,,23.114721298217773,-4.569301381707191,1.5000000237487257,-4.569301381707191,1.5000000237487257,C,665871412978000
